id,dump_line,download_file,open_file,connect_socket,impersonate_user,sex,open_process,load_dll,kill_process,destroy_window,query_value,vm_protect,FILE_ANY_ACCESS,SECURITY_ANONYMOUS,create_open_file,Windows Desktop Search,find_file,open_key,classnum
0e9b9389b99d55774237a68b8c592ef40b7cd4714,0,0,19,1,0,0,0,139,1,0,35,15,20,20,8,0,0,42,-1
0e9cfe0a25ef3e40961e1c11132ebab9b1673c61f,3604,0,48,26,3,9,19,183,0,1,915,66,132,132,8,0,7,1171,-1
0ec1e2a3512bcdcc62804926006055049874a06bb,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
0ec5b245005d3698622e7299a5c58bc142fa1287a,0,0,0,0,0,0,1,24,1,46,9,0,2,2,0,0,0,17,-1
0ecd3954fd0ab325ada648a890d26800b4522a488,0,0,6,0,1,0,0,42,1,3,14,0,14,14,2,0,1,25,-1
0ecD84c264ddbb9af307bbcbe2a4bf6d1b9cbcadb,0,0,2,0,0,0,0,29,0,0,16,10,3,3,1,0,0,14,-1
0ed4975cb68c673f54199a71a764bb483a056d461,26,0,19,1,3,0,0,95,1,0,534,55,28,28,5,0,6,511,-1
0ed5adb346d348452d7523f7b2a14fb89f869bee3,0,0,14,0,0,0,3,118,2,9,28,10,754,675,0,0,16,35,-1
0eea26b783b227613a7eac74733e08955938ae26d,0,0,54,1,0,0,0,338,4,2,789,120,149,149,2,550,13,820,-1
0ef0ebdcdf400dc79b04b40fa1fa203497837A564,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
0ef11cc42cb4f6620f476674047dfec40439604c5,31,1,29,2,3,0,0,130,2,0,41,245,40,40,11,0,6,36,-1
0ef65a84460d2237bc270f1466073c44a5b5792ca,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
0f0015316c0e7b3e6bbcab08fffc3cc9f454f01e3,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
0f02E22583cee8e541a3f79321517b2e5da06cfdc,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,96,-1
0f12eb3368e07d0a4017cd8241c9a21ac25a8873e,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
0f1426886f020bcfcc95ba2816ceb5f9838f009b5,0,0,20,0,0,0,1,135,0,4,248,51,142,141,0,275,27,212,-1
0F31383b52bf1b744d5eb8abeaaf5f7e5fb94db32,0,0,0,0,0,0,0,43,1,67,9,22,0,0,0,0,0,13,-1
0f7a9041fdb80fc2cb093c914c6f00bba74709d2d,31,1,29,2,3,0,0,131,2,0,41,107,40,40,11,0,6,36,-1
0f7bac1a22f81533cc70d488e8668b5887d690ebe,0,0,648,1,3,0,0,37288,0,0,1101,148,674,674,6,549,7,5719,-1
0f7c2d783dcebd1b54a54eb5df069b7d166aea877,0,0,1,0,0,0,0,32,1,0,6,0,1,1,0,0,0,4,-1
0f8f49f6d092d1bb6f92926c8f8f5195e64f5e044,6,0,758,6,0,0,0,61,2,0,16,0,5235,5235,8,7,1490,12,-1
0fc3373495b92cb3ff05fd1777739277ed6ecdb52,0,0,679,1,3,0,0,35661,0,0,1132,148,705,705,6,549,7,5998,-1
0fc3df3c3C5904511bdda0dd4cb39c5550b810916,112,0,42,6,3,0,0,128,2,0,267,62,84,84,11,275,12,91,-1
0fceeed017583c3338e91e60759146a9de02b51Fc,21791,1,428,24,17,2,105,632,3,103,3280,329,1467,1465,39,275,60,5683,-1
0fd1a0b7D9329502b94b06af6eca3905082a37ceb,0,0,16,0,0,0,6,133,2,42,242,36,38,38,0,275,6,96,-1
0ff37075be627a4dadae42ae8B3bbb21fabc30d4d,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
0ff661021d6ab6d0c546523635a0cfd39e3e8b6a9,31,1,29,2,3,0,0,138,2,0,41,107,40,40,11,0,6,36,-1
10215d0ca587ead6a78bb18f3710cc00502efDdb0,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
10341f80fdfe1af3e5450f0265289b74ded8232fd,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
1055ade525b2cd103d10e991baa4043583a8def45,26,0,19,1,3,0,0,99,1,0,534,55,28,28,5,0,6,511,-1
107e0ba3d61f2650b09ef02a30f0bab0b82c1933d,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,-1
10989cf0dbfacc6497955bc75533edf31e8a0e772,0,0,3,0,0,0,0,24,0,0,0,10,3,3,0,0,0,1,-1
10a4f180accbc68ea3cd142a6505d430b1436ba89,0,0,1,0,0,0,1,22,1,0,9,0,1,1,0,0,0,10,-1
113Af3a62daf339cbc5ff5f6f75d281f566e53498,0,0,1,0,0,0,0,29,1,1,7,30,3,3,0,0,1,17,-1
1141d6d8c683d0bfae2ad22cfa7f219419faf7ead,3361,0,275,12,12,2,28,467,2,65,2008,295,808,808,34,549,85,2373,-1
11569c7184a53a97475e6e3ca808cb904d7c188d8,0,0,64,0,10,0,0,77,2,0,159,34,158,158,0,0,17,146,-1
115cbc1f832943f7acccf6af21f062687fabd4fc5,835,0,124,3,10,0,8,284,2,50,114,407,246,242,46,0,30,101,-1
119fbaee6e537f611544135a80ef8327441874fa4,282,0,48,5,3,0,0,168,2,1,436,104,123,123,7,275,16,386,-1
11a3b0eb06daa6c6Bfbaffd194d870ae5ade4eff7,26,0,19,1,3,0,0,96,1,0,534,55,28,28,5,0,6,511,-1
11b46d365a819da11d09889d10830d21b9769e1e3,0,0,31,0,0,0,7,226,1,5,28,56,192,192,4,0,1,52,-1
11b9ffc0564f97463b6c80ae65e04a56E651a9626,924,0,27,2,0,0,0,141,1,0,35,15,29,29,15,0,0,43,-1
11beda192c3d99769ff337f2258bf2e120db03727,13,0,5,1,2,2,19,118,1,0,16,93,12,12,1,0,3,18,-1
11c3d281a3a6ef587496dfDbcc7c7fc89cf723c14,0,0,278,0,0,0,0,1064,34,0,91,0,2390,2390,106,5,827,293,-1
11c7b7f9fc01b24959c2e4bddd130e9ffe24761c5,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,-1
11cebca9203dae3F0a04b9f9aece6b995cd8687c3,0,0,0,0,0,0,0,14,1,0,12,0,1,1,0,0,0,5,-1
11d9f49c103c3c45a95da662c4f309e8601d42bba,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
11da05e6e5229076e999f850f175d8d413A0142d7,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,-1
11e1c5036b67a61f558fc86353b1081c6d50e25c8,0,0,671,1,3,0,0,36186,0,0,1124,148,697,697,6,549,7,5926,-1
11e31388602a5beb818ba085132bc06ac2ad6f0f2,0,0,1,0,0,0,2,26,1,43,9,0,3,3,1,0,0,17,-1
11e3d77e034d325779717fdb8f1c241dd6e350489,0,0,6,0,0,0,0,47,2,0,24,0,20,20,0,0,4,20,-1
11e3e5fdc3341748226e1Cd2a30a571c9811043d1,0,0,2,0,0,0,0,20,1,0,4,0,5,5,0,0,0,4,-1
11f5ac557599953a02153739d29601d1319fd7cfe,5466,0,212,7,0,0,30,358,4,38,1147,228,558,554,10,1100,96,670,-1
1219425ce5ae30e11bcc736e76e36bb0aC564bb49,1075,0,126,3,10,0,7,289,2,50,127,399,252,248,46,0,28,117,-1
1259ce87a2051d462e595e5db3e574e9b36c40073,0,0,271,0,0,0,0,1064,34,0,91,0,2374,2374,100,5,820,293,-1
126ded477ba7aff6c6fa9bec404b73f1f4962eF8b,0,0,6,0,0,0,2,34,1,3,9,0,26,26,0,0,0,10,-1
1277f52859d0626c14352658e03548178d8bfa176,0,0,16,0,0,0,0,94,0,0,7,40,42,42,0,0,26,15,-1
1280127198c50dEc86b93cc5804939b6c50b25084,668,0,27,2,0,0,0,132,1,0,35,25,29,29,15,0,0,43,-1
1282763f442c1f502ecb5503ccaa7e04c7bbb017d,26,0,19,1,3,0,0,102,1,0,534,55,28,28,5,0,6,511,-1
1282d116f780809c2897083d4575fb2926561f169,32,1,29,2,3,0,0,128,2,0,41,245,40,40,11,0,6,36,-1
12ac5ef4c09cd1d823d0963d0540e3b314c18426e,0,0,20,0,0,0,3,133,2,42,242,36,63,63,0,275,6,96,-1
12e73ea87472a6a68b1cf62abf4b6fa8679aceD9b,0,0,102,0,0,0,11,108,1,0,173,130,178,178,3,0,4,393,-1
12e8eed0d3943b57225c1b7210c207354e1dF4953,0,0,11,0,0,0,4,125,0,0,69,134,74,74,0,0,1,117,-1
1310Bceae0658d1209987a266770a741e0c556842,26,0,19,1,3,0,0,98,1,0,534,55,28,28,5,0,6,511,-1
1321ae63a6f41d8a3aca237151970db6e88815402,0,0,14,0,0,0,0,110,1,0,18,225,16,16,7,0,0,25,-1
13544a5721ecad302fc307f8b2145127ad30f4063,0,0,63,0,0,0,0,25,1,0,3,20,126,126,23,0,2,17,-1
13545dfd61f437a3758a99f554bcf78251313b35c,1707,0,257,1,0,0,1,207,2,0,12,46,383,383,2,1,103,117,-1
13589ee0c1Ddd83d5cbe5fbad2d7f7ca768fe3e32,0,0,0,0,0,0,2,24,0,0,9,0,0,0,0,0,0,13,-1
139aa5a5834fa762bb10133debc5576c48850528e,0,0,16,1,3,0,0,36,1,0,24,50,26,26,3,0,6,12,-1
13a5d3e14594161975055b6547bD5bb1ee45b507f,2513,0,199,8,6,10,2,479,9,0,801,371,904,903,72,0,26,768,-1
13a9ef98ac0ea8f5c2752f8191ffaf8a096f3f635,0,0,3,0,0,0,0,27,0,0,9,0,3,3,0,0,0,10,-1
13b2cbd279a9fab5932fe9ed5a5c57d57303c7bb7,0,0,1,0,0,0,0,26,1,5,7,0,3,3,1,0,0,14,-1
13c08fdfeee2474ab18e791b1be60ad82218da709,764,0,27,2,0,0,0,137,1,0,35,15,29,29,15,0,0,43,-1
13e8a667cD2120228f9a3abf7c0f78219282e64eb,0,0,46,0,0,0,10,273,2,7,260,80,213,213,4,275,7,137,-1
141f2330742ae3ba267f98f9936a6d34699c3b7a8,0,0,1,0,0,0,0,43,0,0,3,0,12,9,0,0,0,2,-1
1425b2eac7f42a013aa141e0ff3bec79e5d320199,18,0,9,1,0,0,0,89,1,0,49,12,179,179,1,0,9,68,-1
142a5c6ec6a05a3c4599a179325232ea0fd292889,52,0,37,2,0,0,2,142,3,8,707,36,111,111,12,823,13,235,-1
14444b2fbaeba47575e256a1dffd79fc69e1216e2,26,0,19,1,3,0,0,99,1,0,534,65,28,28,5,0,6,511,-1
1456f89d25958fbe06456960e198d840789864082,282,0,48,5,3,0,0,182,2,41,441,104,123,123,7,275,16,392,-1
146fcc9867f68e941545fc808b3416a647b7a9f71,0,0,6,0,0,0,0,86,1,3,25,66,11,11,1,0,0,52,-1
14805d8b95d039b9c8bba593e914f6b0cb454af00,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
14932627eb5fee3c45f56422075dca67d012fe7f0,0,0,271,0,0,0,0,1064,34,0,91,0,2374,2374,100,5,820,293,-1
149680aac77cc8a37028a0bfd1d26f5b33c9bbc4c,16159,1,529,4,9,4,33,814,3,31,1422,264,7769,7580,13,275,4894,1951,-1
14a97a5ac83a960a2ea2826b44Bcfcaae3802c87e,0,0,126,0,0,4,2,381,8,10,49,78,399,399,42,0,143,203,-1
14b07b4b863eeaae745b906893851ecfb6d5f8d22,31,1,29,2,3,0,0,133,2,0,41,245,40,40,11,0,6,36,-1
14c8d53c4677fDa7406c52682b0a3b64b47fbd071,31,1,29,2,3,0,0,129,2,0,41,245,40,40,11,0,6,36,-1
14d7eaf1d9d3e46ced05a863994e18ad861198862,4876,0,9090,5,10,0,0,1387,7,17,2678,343,35108,35106,24,2194,8658,4429,-1
14dd614e0919fcec909a0dF3ea898e095b4e611cf,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,-1
14ed1e247765ee8e7e3ee03395fdf3d4ae098119c,0,0,159,0,0,10,0,931,3,3,357,32,26110,26102,13,343,2899,1206,-1
14eeF00bd577ffbb5edc71c198ce523f6ba2d618b,0,0,3,0,0,0,1,26,1,44,10,0,7,7,3,0,2,17,-1
153ebcd7e09ada8ed4129a30679684ea8955d4a02,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
155c3f1598bd23c9b7ab965711d98b3bD82a53365,0,0,601,1,3,0,0,31031,0,0,1054,148,627,627,6,549,7,5296,-1
15741d47daabdb3afd77fa4f4d4646f30bde8c276,0,0,0,0,0,0,0,14,1,0,17,20,2,2,0,0,0,11,-1
15827ac0908586891fabb695eede2c2ad33eb1e56,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
1599871d13786103e645c1f8aBc553f0cd1abb50d,0,0,14,0,0,0,4,133,2,42,242,36,30,30,0,275,6,96,-1
15af6050b53284d93a7b3b750934d4242A480de58,32,1,29,2,3,0,0,122,2,0,41,255,40,40,11,0,6,36,-1
15e76ccf1e5dbd1c410dccaaadbe5567def7271e9,14546,0,350,55,17,16,55,711,3,54,2227,299,1031,1031,68,549,49,3616,-1
15fbf3318f6e9bba7a757906f7723fb2c9ed72d83,0,0,325,0,0,0,22,123,6,5,55,10,723,723,68,0,39,229,-1
161cccea160bf4f865772fc9335243ef42934a2fd,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
161f36d677c15b65ae5562631d52f96c20144be14,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
167232e40fcc804623565a2c74a8ca2a17cbc7672,0,0,1,0,0,0,1,25,1,43,9,0,3,3,1,0,0,17,-1
16789eb42c9c74d3a6aaefa2de76c523c9bea0036,0,0,33,0,0,0,3,133,2,42,242,36,159,159,0,275,6,96,-1
167f52ada30ae929932d7651aC6675160a33ba9e6,880,0,27,2,0,0,0,136,1,0,35,15,29,29,15,0,0,43,-1
1685560518fc89eece0be6Bf453d4dbb246d9be22,0,0,0,0,0,0,0,19,1,0,12,0,1,1,0,0,0,5,-1
16a028ffed6adfbdbc21b22d83226dacfa7fa6dD3,858,0,27,2,0,0,0,136,1,0,35,37,29,29,15,0,0,43,-1
16a34859dDcb87cb93a86825bca715c2a97e13880,0,0,23,0,0,0,8,128,1,21,31,4,2975,2975,1,6,1428,56,-1
16a64eeb54Ca49adf9608e2206db5aedc22038a09,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
16a752bc752f00591d931e7cb70d5aa818409fbe0,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
16aaff5cf34c50f015bb216feb089c99ea96e94A6,9062,0,262,62,9,1,20,574,5,4,2077,758,433,433,43,275,32,2301,-1
16b3bed27bf78ad22ee898D67e0c9b3b8b8c0fa6a,0,0,1,0,0,0,2,20,1,0,9,0,1,1,0,0,0,10,-1
16b5b5D43ddd43f35b6261cc4d58bbf7ae2518c5a,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,-1
16b764bc1a08b94c5a21022526d62D1e821b2f577,0,0,16,0,0,0,3,133,2,42,242,36,35,35,0,275,6,96,-1
16c394b315bdb51a9f5e3797f43d00f652c6864a4,668,0,27,2,0,0,0,142,1,0,35,15,29,29,15,0,0,43,-1
16c54150f7eade2b57bed352d1e084faeed0961f1,26,0,19,1,3,0,0,101,1,0,534,55,28,28,5,0,6,511,-1
16d2c1bed1022f977b16442641d6e5fAd8967a319,0,0,11,1,0,0,0,89,1,0,52,12,16,16,1,0,1,86,-1
16da265c61a8cea5e9e869d4663c052ff674aa862,0,0,0,0,0,0,0,33,0,0,9,10,2,2,0,0,0,10,-1
16e6ad1111a7912de33cbabb8678773f5bf40513d,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,96,-1
16e90824ec7228602e538Bb8e93fa1694c30558e3,0,0,0,0,0,0,1,25,0,0,9,10,0,0,0,0,0,10,-1
16f10b40eb6aa75c8bcec46906e431d80710766b2,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
17185ccd39d4084f8f93fa30d694b711088bd4fe9,0,0,271,0,0,0,0,1064,34,0,91,0,2368,2368,100,5,820,293,-1
17293e36f0a84f588f86a8d1a64a80ff0f94ffbca,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
1729552d0fdbf756e9a78717d80d4af2024bf8a67,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
173a7f37047b05ffa199fa2159999be1241596d7c,3368,0,143,17,0,0,1,223,7,9,58,0,305,303,16,0,98,89,-1
173d8b850e82abda5baeEcf1808f2ae935f363409,0,0,18,0,0,0,4,135,2,42,242,36,72,72,0,275,6,96,-1
1743941c2a08a1782b251e18e2f5c416bbbd92b4b,0,0,1,0,0,0,0,26,1,5,7,0,3,3,1,0,0,14,-1
17550e346d4a822e627017a397ac8b33eb79ce466,280,0,48,5,3,0,0,173,2,41,441,104,123,123,7,275,16,392,-1
176Caf9364e750eba30561f754bd7bde4e2eec413,2653,0,199,8,6,10,2,487,9,0,801,483,904,903,72,0,26,768,-1
1770c6e8773eee71ab522f77d393c045b440Ce4c2,856,0,76,5,3,2,5,197,1,29,590,139,102,102,11,0,6,1128,-1
1799f91f8f0abafbe4ed34b9fc76d4f9ede19b172,0,0,1,0,0,0,0,44,1,0,16,0,1,1,0,0,0,9,-1
179da24fAb52f0ec6733622180082f07564de8780,0,0,7,0,0,0,0,164,2,0,22,0,24,24,0,0,3,18,-1
17e07a4201aa2ce446631ad38196F32a653bf458d,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
17f6d2e203000bda4d022e6346E9e83306f835449,0,0,1,0,0,0,1,24,1,43,9,0,3,3,1,0,0,17,-1
180421bcb67768f3f0c7518d4b54b080f20e6f627,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
180daa91e5e468c646d20b22b467a8ca078e6bfC4,0,0,0,0,0,0,73,36,0,0,17,0,0,0,0,0,0,11,-1
181a897513b194fbde407335b36f1eA43c105d6fe,282,0,48,5,3,0,0,173,2,41,632,104,123,123,7,275,16,485,-1
1822a28249c8c895ae45b129dcd5cab553d36acec,0,0,1,0,0,0,0,27,1,4,7,0,3,3,1,0,0,14,-1
1826f1c5584486ec5b7e74ef19503af2515b1e73f,0,0,1,0,0,0,1,24,1,43,9,0,3,3,1,0,0,17,-1
1829c80117c88efbb7e6eccd90ec736dfa44bab4b,0,0,621,1,3,0,0,37399,0,0,1074,148,647,647,6,549,7,5476,-1
182ab699c84a6ca30d8A23830480c6b66395cbeea,0,0,1,0,0,0,0,34,1,2,9,0,4,4,0,0,0,10,-1
183f272ec7b620309b33b604d64c4a8d9ba6e6509,0,0,2,0,0,0,0,32,0,0,10,0,2,2,0,0,0,14,-1
185760a42256a2e9c06ce053534bc4df1513a0c42,0,0,0,0,0,0,0,26,0,0,9,0,2,2,0,0,0,10,-1
1866ba40d7de9266296d23cc8cb0559affbfc4d86,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
1890b086f4a7321d3a1b832abc322b3e3236f17a5,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,-1
18abefbfb74285D709bcf665d594df11bf56e1984,282,0,48,5,3,0,0,168,2,1,436,104,123,123,7,275,16,386,-1
18ac10f170517167a077c7a59328c6809fd0b31a1,0,0,15,3,0,0,0,170,3,6,243,104,37,37,6,275,3,109,-1
18b88030a00fcf42eff98daadfcf0da09df355a31,26,0,19,1,3,0,0,100,1,0,534,55,28,28,5,0,6,511,-1
18d30d3d722040f5039763ce6aff3cc93f9bfaedf,455,0,73,14,3,0,8,198,1,4,656,224,129,129,9,0,7,1013,-1
18ded38C50bdcde22eee6611336938745d53b6872,40,0,36,2,3,0,3,171,3,1,494,107,72,72,4,550,9,183,-1
18fc74ed8b9f0f0d4d28225505144a921c9f06a01,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
18fD830d5da22db993e96ec0df48e68c91e174b43,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
18Fee099a0586ac61422cbcf8f61392ed5ec939f4,880,0,27,2,0,0,0,135,1,0,35,15,29,29,15,0,0,43,-1
193f3c6e2d5fae8fa15cba08868f7e6a1548917ea,787,0,120,3,10,0,7,287,2,50,114,449,248,244,43,0,30,101,-1
1940275fc1f6aef5cf205a9fcb6358cc0035ff404,0,0,14,0,0,0,3,133,2,42,242,36,30,30,0,275,6,96,-1
1962fba686139c6aaea838c3ca39c3d78c28d3add,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,96,-1
198d84a36ac223731118bebc45617615c2f16b2af,0,0,3,0,0,0,1,44,1,0,11,10,7,7,0,0,0,13,-1
19a6d5e4e0ec9cc0aa8410b52e549b02012ff957b,0,0,27,3,0,0,0,197,3,0,252,35,51,51,3,275,7,118,-1
19b815c524c877a78de9cc7beb0056603a390ba97,26,0,19,1,3,0,0,102,1,0,534,55,28,28,5,0,6,511,-1
19b9bda6a216bB706ded3350388a45653ed2db059,0,0,643,1,3,0,0,36902,0,0,1096,148,669,669,6,549,7,5674,-1
19c408535f0915e84f13ffbb89344cdd9dc5a0aC2,710,0,27,2,0,0,0,134,1,0,35,37,29,29,15,0,0,43,-1
19ce9ea446830b4c6b9c2d15b89cc8671134535c0,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,96,-1
19E8a1d3fed80a1d3631deb3ab4e33123667bdb64,35,1,17,2,3,0,0,41,0,0,28,30,28,28,4,0,6,23,-1
1a03f4da238021b123e379cc98c5c9ee396e4a05f,2930,0,198,8,6,13,2,488,9,0,801,409,903,902,72,0,26,768,-1
1a35e2246145af658fa8004273a0a5d4e0b936a99,876,0,27,2,0,0,0,140,1,0,35,25,29,29,15,0,0,43,-1
1a5826c5434df47925f45859533d081A201b68dfa,1969,0,198,8,6,10,2,489,9,0,801,373,903,902,72,0,26,768,-1
1a6050e0a3dd31fdC647dd3420f3e66b66f94081c,1969,0,199,8,6,10,2,486,9,0,801,373,904,903,72,0,26,768,-1
1a91599268045c5fcbfae4d22792df86e54b9af0c,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
1a97165dc28bed0ef98457e06fa8039a25c70f0ef,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
1a975e0f732274d5255a5e29b9009fffc689830a9,71,0,45,2,3,0,2,174,1,1,391,224,62,62,5,0,7,344,-1
1Aa7254421b5e56333766a3179f2109cbd744fa22,0,0,0,3,0,0,0,19,0,0,44,0,1,1,0,0,0,49,-1
1abd0496c3845de0e467b34cf6a322ce75f7c072f,2161,0,201,8,7,10,2,476,9,0,801,383,910,909,72,0,29,768,-1
1ae2d152ead10eeeec71303741d5179b8bfc50b7c,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,-1
1afa1021365954bfa44c3ae7faF9eb10ca7d5ae8c,2005,0,76,37,3,1,4,233,1,0,989,278,116,116,21,0,9,997,-1
1b10c97c9aeb6be5e63578fbd72ef406b05d9dd2d,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
1b1cbf57355bb931b74c93e19f77dccb29e21803d,0,0,16,1,0,0,6,138,2,50,31,46,108,106,0,0,12,42,-1
1b3942b9bb23ab0e13070c53627bc1493b15bC654,26,0,19,1,3,0,0,94,1,0,534,65,28,28,5,0,6,511,-1
1b492d6da9080e0143a3504283ab9288325388f46,0,0,2,0,0,0,0,37,1,0,64,240,3,3,0,0,0,30,-1
1b5cf5d431149417a38a6f75b25b47054406f8047,26,0,19,1,3,0,0,95,1,0,534,55,28,28,5,0,6,511,-1
1b641ce14a645e75fcce09ef09ad4f4cbacc1644f,0,0,6,0,0,0,1,20,2,0,10,0,8,8,0,0,1,15,-1
1b895f9858e2b2924974b48b4f46581c49bac6939,0,0,17,3,0,0,0,163,5,3,44,8,40,40,1,0,16,56,-1
1b9b210ad82d2a3da8a9bb342ccdf9d095da4dd07,3254,0,198,8,6,10,2,467,9,0,801,403,903,902,72,0,26,768,-1
1be944c08d8ba6313526cf7a9fe91ffe1307bc84e,0,0,13,0,0,0,1,133,0,0,262,20,29,29,0,275,1,143,-1
1bf13d37e39c772105834d5a26246a4a41a03b4d7,26,0,19,1,3,0,0,98,1,0,534,55,28,28,5,0,6,511,-1
1bf6c92419191a088fd5a47cd5e22b3fa122b8e99,1985,0,199,8,6,10,2,510,9,0,801,409,904,903,72,0,26,768,-1
1c051330c772d769c34ab7779b175965c41a17644,13805,1,367,37,17,2,39,508,2,66,3456,357,939,939,47,549,92,4950,-1
1c24dafaec12455c4a1fa1efa80e1e46689225da1,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
1c954142d1391daa45cacd432e7c32f89c4dec00f,21561,1,433,26,17,2,103,632,3,105,3316,301,1513,1511,38,275,60,5717,-1
1c963e461d4ef1eff7bee07bce1127d4fb42d9a22,0,0,611,1,3,0,0,31124,0,0,1064,148,637,637,6,549,7,5386,-1
1c9790b00bfd2bc69911b26621510eb6b77Ae59f5,796,0,27,2,0,0,0,136,1,0,35,15,29,29,15,0,0,43,-1
1c9ac59a6203087d34bb649ece602552a80ff7efd,0,0,0,0,0,0,0,20,0,1,11,0,0,0,0,0,0,12,-1
1cb5404366747b22bdb0287dc0320a448823374e9,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
1cc7bcde3b760326d8292309824304a895d68fda4,1157,0,120,3,10,0,7,288,2,50,114,403,242,238,43,0,30,101,-1
1cda9b74a57400100c97e47401c25f8397ec91ef0,668,0,27,2,0,0,0,138,1,0,35,15,29,29,15,0,0,43,-1
1cdcd08397be3eb7b4d7a76c0d1f44ec5cf5c9fc1,0,0,629,1,3,0,0,29533,0,0,1082,188,655,655,6,549,7,5548,-1
1ce772e78f6a88a7ce7cf4fcb253f99067216edbe,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
1ce7bd3b92a099a8c4d7b3fa415478c4580e6810b,0,0,609,1,3,0,0,30395,0,0,1062,148,635,635,6,549,7,5368,-1
1d05f9a37cc1089ab863a5bc5a55dc30f46e53737,2638,0,158,20,3,0,41,365,5,9,611,112,576,576,23,275,27,1261,-1
1d30a51d5e0c9fa7ae4a75abbb9fffd57dfe5de8f,0,0,14,0,0,0,3,133,2,42,242,36,30,30,0,275,6,96,-1
1d30c4dea372d05b874ce4d61af1052d342cb38b5,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
1d542c5c70be03ef75c4f503a2e588e48c19cfE9a,31,1,29,2,3,0,0,125,2,0,41,251,40,40,11,0,6,36,-1
1d55c772f3e25f60cbf16f9ab064ced741526206d,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,-1
1d5c72aEadac929b549a638ec2b3d9fc0b2eb752f,26,0,19,1,3,0,0,96,1,0,534,55,28,28,5,0,6,511,-1
1d5c7ecd532e2582f2b897aa882d33ffc6a318f29,0,0,54,0,2,0,4,190,2,42,467,104,3799,3799,6,278,1003,3051,-1
1d6512b270ee3edb41cdb48dbF5fb38bbe0d6139f,0,0,271,0,0,0,0,1064,34,0,91,0,2368,2368,100,5,820,293,-1
1d6718f1aa68af7ae7b61a0d1962c93e7c7084cec,0,0,54,0,0,0,13,277,2,129,1010,116,224,224,0,1099,9,604,-1
1d702a2ea2854865aec72b3f85cf9de295c37f43d,0,0,1,0,0,0,0,67,1,0,7,0,2,2,0,0,0,7,-1
1d7739dd1534c2c36016926fe463ba8004bc58548,37,0,18,3,3,0,21,69,1,2,64,78,29,29,5,0,6,57,-1
